u1,u2,z1,x1,x2,c1,a1,t1,m0,mt,g1,y1
0.6248607389261066,0.5425623743197318,0.10701694570736948,3.913075048507367,3.0,3.913075048507367,3.0,15.697934700513928,4.149933406763594,-177.71074463631788,-177.71074463631788,-177.16818226199814
1.1639076450168817,1.75318916019946,-0.17088751479897724,3.5298027240464656,6.0,3.5298027240464656,6.0,16.889753127040226,-96.68686699074843,-462.66563592530275,-462.66563592530275,-460.9124467651033
-0.912824990372851,0.21725246217328636,2.0788597600122056,7.892243767677148,5.0,7.892243767677148,5.0,12.973090778750622,-9.415151786449584,-177.3066030135897,-177.3066030135897,-177.0893505514164
0.5801897456635083,-0.16265352588372328,-0.6800995230563743,3.8864106785985832,2.0,3.8864106785985832,2.0,18.148224880811256,35.928588844952856,-116.6460987239411,-116.6460987239411,-116.80875224982482
0.9327051066905954,1.840596064741082,0.38738364111781765,0.7004038698438131,6.0,0.7004038698438131,6.0,16.71649132173673,-63.2448183267349,-369.5658598579437,-369.5658598579437,-367.7252637932026
2.1403845820765075,1.638588814875971,-0.9395507635097214,4.214740761082334,3.0,4.214740761082334,3.0,20.987828868237102,10.419209487739764,-219.56707836400597,-219.56707836400597,-217.92848954913
0.6394848828008772,-0.003253690131776177,0.41780226722146274,9.001467074876446,4.0,9.001467074876446,4.0,21.042128445161552,46.1951736444157,-109.10588996028923,-109.10588996028923,-109.109143650421
1.1459609879177204,-0.11503040863391711,-0.31085458230583857,6.671016389262644,7.0,6.671016389262644,7.0,19.047211927150837,-84.7845159224469,-474.84192333983094,-474.84192333983094,-474.95695374846485
0.03910582755083836,-0.7907130405144818,-1.3106656042369589,0.9310980236196909,2.0,0.9310980236196909,2.0,20.13984350691894,41.997720132620735,-115.09765083857047,-115.09765083857047,-115.88836387908495
-0.0936580928196026,1.4243073662007257,0.6005148143345704,3.585548780069907,2.0,3.585548780069907,2.0,13.136695281535346,34.62242355572555,-77.53549700671682,-77.53549700671682,-76.1111896405161
0.3891506062458847,0.10107712977017323,-1.2586058082161842,4.982860236533583,3.0,4.982860236533583,3.0,23.637696825921164,69.82669767841708,-48.77143322486932,-48.77143322486932,-48.670356095099145
0.2770917544905661,1.0002651329965737,-0.26372791204519025,6.568821832900738,5.0,6.568821832900738,5.0,17.982360363909777,-33.29689365857507,-308.96089210222027,-308.96089210222027,-307.9606269692237
-0.4208597700162547,-0.9758298048473453,-3.409260593122138,0.2929689083314668,3.0,0.2929689083314668,3.0,25.5225230723997,30.847274943882923,-196.69297327732255,-196.69297327732255,-197.6688030821699
1.6182283183716002,2.639119013817391,-0.5631405845809138,5.6010953254340246,4.0,5.6010953254340246,4.0,20.750326154078646,3.6809078576442573,-237.68500213237658,-237.68500213237658,-235.0458831185592
0.23069724184649398,0.18282700042716593,-0.5192848977495911,6.068257805318865,7.0,6.068257805318865,7.0,18.38099264616482,-93.28270354896941,-485.31748409774525,-485.31748409774525,-485.1346570973181
1.030806663874891,-0.5091119384128541,0.6478359303515506,0.28272225445231447,6.0,0.28272225445231447,6.0,17.666883168220252,-37.57071845358877,-315.9490658187967,-315.9490658187967,-316.45817775720957
0.293424361381485,-0.6188116412514679,0.08313177784423711,6.982566154845697,2.0,6.982566154845697,2.0,17.42530729032437,48.960228507919304,-74.8287563004738,-74.8287563004738,-75.44756794172527
-1.124546333744938,-0.32617686406759744,-0.2348335596901842,1.3227948517938326,2.0,1.3227948517938326,2.0,15.231615138641601,37.48051906311298,-88.20997844400054,-88.20997844400054,-88.53615530806813
-1.2177770638700274,0.1282497638578457,0.41482422504123395,5.436096628452882,2.0,5.436096628452882,2.0,17.027695623876337,60.439970744484945,-40.97703420672308,-40.97703420672308,-40.84878444286524
-0.7490128154033765,0.13964859242018118,0.7302197347333351,9.00177469744951,1.0,9.00177469744951,1.0,19.234601447853418,86.55203689467956,22.21621293734514,22.21621293734514,22.35586152976532
0.3089719976398669,0.8884551022282876,0.39241119606298575,5.916360303709527,5.0,5.916360303709527,5.0,15.997386405131186,-37.24140521813965,-288.78655703417877,-288.78655703417877,-287.89810193195046
0.6606819381532483,0.7088267470406879,-0.3104932765711803,3.8540298210345636,7.0,3.8540298210345636,7.0,17.019346303063347,-124.90871251108891,-541.7273315974495,-541.7273315974495,-541.0185048504088
-1.2118777427554017,-0.8162726837896948,-1.5219172965509775,7.49314799193421,1.0,7.49314799193421,1.0,20.2812473102113,76.2741628810742,-12.407288764420912,-12.407288764420912,-13.223561448210607
-0.6054388445726704,0.5638901162037553,0.44639646876179184,9.734325754041185,3.0,9.734325754041185,3.0,23.08998273382131,88.64397842705495,16.242978754991952,16.242978754991952,16.806868871195707
-0.943583231339083,-2.4933435140928943,0.6307857574834609,5.005596546431859,5.0,5.005596546431859,5.0,20.42878527202444,50.043437716484405,-92.86932120940997,-92.86932120940997,-95.36266472350287
1.7907811372040683,1.759903874598053,0.2054539062026559,1.964591565003625,6.0,1.964591565003625,6.0,16.13550875041591,-99.44643158655066,-453.5344132977841,-453.5344132977841,-451.77450942318603
0.5062298543546353,1.252441589704144,-0.37319186715460023,4.936626295178728,1.0,4.936626295178728,1.0,22.762403213447584,89.55452205816457,20.253297564346326,20.253297564346326,21.50573915405047
0.11327045352684177,0.4589363527226573,-0.8765473639395697,6.267793605814772,5.0,6.267793605814772,5.0,19.306471736291833,-36.73012099785197,-339.3206861249148,-339.3206861249148,-338.8617497721921
-0.27946142628690757,0.3291149268525325,-0.15803075668467137,1.0278473229923124,5.0,1.0278473229923124,5.0,16.295198901003626,-48.23066246277878,-322.36587307063724,-322.36587307063724,-322.0367581437847
-0.7460329042512643,-1.600464962988073,0.5594822477673971,4.404191457621085,6.0,4.404191457621085,6.0,14.873698890287748,-58.11740392318933,-323.04386723051687,-323.04386723051687,-324.64433219350497
1.136901382940949,0.36438266317556384,0.9493308907702417,9.174517376906307,1.0,9.174517376906307,1.0,21.58407675909598,88.47190891377292,20.421435106483415,20.421435106483415,20.78581776965898
1.0989861658626552,0.47928574714335104,0.08586854651039026,1.1662397159433546,5.0,1.1662397159433546,5.0,16.697345502047384,-52.333784186092146,-340.0854578091371,-340.0854578091371,-339.60617206199373
-0.45471546418402264,-1.482901581139987,0.7713071467159117,1.3209430276668777,2.0,1.3209430276668777,2.0,12.759513043282782,37.497684309291266,-67.7712530063719,-67.7712530063719,-69.25415458751188
0.6923299822503647,0.37547908635061916,-1.0097543109713523,7.696900867498956,7.0,7.696900867498956,7.0,21.146042079079834,-59.89993344854636,-440.3170897212086,-440.3170897212086,-439.941610634858
1.5173155230129733,0.9553001209011824,1.146619770902089,8.267584752419062,7.0,8.267584752419062,7.0,18.363067435163394,-37.65365470808405,-327.1541239885353,-327.1541239885353,-326.1988238676341
-1.6788753251389643,0.4015752584329477,-1.2626045223527909,1.4233820727645952,7.0,1.4233820727645952,7.0,17.81383118226386,-121.88992054006198,-552.7885414592503,-552.7885414592503,-552.3869662008174
-0.5855099441568586,-0.041983660629056285,-1.2739402649302431,9.10223793022266,7.0,9.10223793022266,7.0,22.281815770379843,13.509829961708888,-223.76960505325366,-223.76960505325366,-223.8115887138827
-0.19239315421145511,-0.9431544963764039,0.02074990667917205,8.306160310347753,5.0,8.306160310347753,5.0,18.945838969606857,2.974955602568315,-218.73880905391508,-218.73880905391508,-219.68196355029147
-0.9905583262135359,-0.5290368419520487,1.1386062835737822,3.9487851135950782,5.0,3.9487851135950782,5.0,10.839944884804117,-59.10545587837581,-253.25478290730672,-253.25478290730672,-253.78381974925875
-1.380223620447859,-1.2804602795154725,0.4983423816158872,7.600636736594357,2.0,7.600636736594357,2.0,15.477741151364851,53.45203905155518,-49.54917231956138,-49.54917231956138,-50.82963259907685
-0.08946649925646002,-0.9476527308571859,-0.9320892375526314,0.22176650655735153,1.0,0.22176650655735153,1.0,20.323797707000107,77.81946940343288,-7.907387698423015,-7.907387698423015,-8.855040429280201
-0.5018162242852556,0.39673403447725103,-0.3548119714524702,8.31853896227875,3.0,8.31853896227875,3.0,19.38760923984251,42.0391917619734,-109.10817685214208,-109.10817685214208,-108.71144281766483
-0.2790116884362822,-1.0528996414184857,-1.7787002658750972,0.783308523322026,6.0,0.783308523322026,6.0,21.314149212311353,-67.37115406121657,-466.73682763559145,-466.73682763559145,-467.78972727700994
0.5003503450530294,0.5951834233468849,-0.07714018674064779,4.281843033445213,7.0,4.281843033445213,7.0,17.057378095562285,-102.20198546070696,-481.2203134194982,-481.2203134194982,-480.6251299961513
-0.5568348711904569,-0.41542297613533397,-0.2284601282470732,4.700065169310383,3.0,4.700065169310383,3.0,19.830244370280877,50.06832693756869,-88.60788966749143,-88.60788966749143,-89.02331264362677
