u1,u2,z1,x1,x2,c1,a1,t1,m0,mt,g1,y1
1.5200000559899998,1.5543213491677883,1.3576307490602748,2.5097433340817235,5.0,2.5097433340817235,5.0,11.83539003201462,-68.49305126578386,-291.58192927129187,-291.58192927129187,-290.0276079221241
-0.22975169802519096,0.11738845523486577,1.2968149325759781,3.6230970635184523,5.0,3.6230970635184523,5.0,10.75239658078709,-63.11910032373552,-260.0160191435097,-260.0160191435097,-259.89863068827486
-0.6386401521064972,-0.06305966375984545,1.7427508293635678,2.5433435331182173,1.0,2.5433435331182173,1.0,8.378665499061311,66.30079267525653,21.30802310137967,21.30802310137967,21.244963437619827
-0.535757853996412,0.6389764784342746,0.16449547931581265,2.650788329317759,2.0,2.650788329317759,2.0,13.805212988248213,32.63362689296724,-87.97751198236759,-87.97751198236759,-87.33853550393331
-0.5073510012892476,0.12659824547690474,1.5803167262105695,4.429322651319025,3.0,4.429322651319025,3.0,12.72039732482232,22.894513343220524,-100.6275239262262,-100.6275239262262,-100.5009256807493
-0.7644923778914099,-0.09829719187757302,0.773210377923801,2.4784498704617084,7.0,2.4784498704617084,7.0,11.521472643976217,-135.86875878332992,-430.66724926035846,-430.66724926035846,-430.76554645223604
-0.16364570808311482,-0.05363638721569827,0.38327323443484723,9.926170206116083,6.0,9.926170206116083,6.0,24.66115624909923,96.89298444415611,39.90841233685285,39.90841233685285,39.85477594963715
-2.572746517183408,-0.9458613409234395,1.8503525993374226,0.8576323316258971,7.0,0.8576323316258971,7.0,8.61824182098066,-99.2908343324485,-288.2809782726134,-288.2809782726134,-289.22683961353687
-0.9525087995033023,-1.5436371438049694,-0.9360514375981,8.621001075410687,6.0,8.621001075410687,6.0,20.53310552725694,-2.1649203064419567,-253.00744034455266,-253.00744034455266,-254.55107748835763
-0.34178441543663424,1.8710231077039752,-0.34516031610942344,4.758545901539559,3.0,4.758545901539559,3.0,20.77076120646927,56.07130929581598,-76.71344759006783,-76.71344759006783,-74.84242448236385
1.0502016069408002,0.04501529868256371,-0.5956029160456614,9.792370515109065,3.0,9.792370515109065,3.0,25.369090646980425,91.50168292285313,19.204044001200216,19.204044001200216,19.24905929988278
1.6340889869358315,0.7012176715061285,-1.4619623407683051,6.12008416148869,7.0,6.12008416148869,7.0,22.39294135241472,-93.02540001834566,-570.0519289368958,-570.0519289368958,-569.3507112653897
1.1418865498483572,0.10319860053709212,1.037457971645155,4.070541417301085,3.0,4.070541417301085,3.0,13.543945357468921,6.392032207982737,-147.4779785868344,-147.4779785868344,-147.3747799862973
1.7887352873532978,-0.440149280033329,0.41036121836617123,0.631533131417038,4.0,0.631533131417038,4.0,17.717993687018794,-6.390391158389946,-230.3288064228088,-230.3288064228088,-230.76895570284213
0.16178928271267876,0.3140307263766133,-1.9415688580076365,2.889538961541956,1.0,2.889538961541956,1.0,21.60973272990818,66.4403624205709,-49.300582899649996,-49.300582899649996,-48.98655217327338
-0.9849129045981738,-0.7844560487565311,-0.03587460794135111,6.7403184702225065,4.0,6.7403184702225065,4.0,16.24508163525525,-4.853937434139908,-207.68017804420532,-207.68017804420532,-208.46463409296186
-0.4405445051503406,0.2251134320192743,0.1927512829698253,8.107426928943962,2.0,8.107426928943962,2.0,17.95776028675712,58.64572825759363,-51.53280219427535,-51.53280219427535,-51.30768876225607
1.0042692690315553,0.45508386234615833,0.0059601063920745765,2.7361168136176195,5.0,2.7361168136176195,5.0,15.888555678504353,-68.2609421365319,-367.38038825892926,-367.38038825892926,-366.9253043965831
0.322703290984131,1.5945310082558861,-0.5490335213337041,5.144157280096115,6.0,5.144157280096115,6.0,22.551406745755724,32.15827545540931,-165.9371704899606,-165.9371704899606,-164.3426394817047
-1.7920617488355184,-1.5259646773273325,0.2745370157982637,1.5108995092867383,2.0,1.5108995092867383,2.0,12.71693200823044,35.92372788996215,-70.99549570292112,-70.99549570292112,-72.52146038024846
0.31117162322553565,1.0905117847104924,-0.96980644629246,5.7275670577003845,7.0,5.7275670577003845,7.0,20.006543884823905,-82.90075890055033,-488.8350526213438,-488.8350526213438,-487.7445408366333
0.7424741143732123,-0.5512301376245873,-1.129378494532595,1.035206506676588,1.0,1.035206506676588,1.0,20.188086438009506,70.30726066107181,-30.012871050503946,-30.012871050503946,-30.564101188128532
1.999647161125691,0.29737542612572965,0.6162180391067176,1.141700514297388,5.0,1.141700514297388,5.0,16.031768341364234,-51.64847225958138,-326.8313266010507,-326.8313266010507,-326.533951174925
2.190806869878957,1.2657440767064234,-2.1558136811342568,1.1099664588318725,3.0,1.1099664588318725,3.0,24.645828062640966,9.558633549376268,-262.63325930514344,-262.63325930514344,-261.367515228437
-1.6008027254911492,0.5784374766101146,1.4055729145575768,5.243908473875326,5.0,5.243908473875326,5.0,17.34265114959071,31.262672955597196,-122.63137773222473,-122.63137773222473,-122.05294025561462
-0.6170191790873312,0.6994589698387492,0.377028222044358,9.76495299183296,3.0,9.76495299183296,3.0,23.273110125813922,90.14040787825996,20.647850302145784,20.647850302145784,21.347309271984532
0.6864331430026676,1.4446770724286184,0.9769712849932102,7.663675371991432,5.0,7.663675371991432,5.0,16.541545556309732,-14.973015032827291,-238.2392427366264,-238.2392427366264,-236.7945656641978
-0.10552290444275088,-1.0917863804086507,0.48534553356291055,2.0631755636256965,5.0,2.0631755636256965,5.0,13.255515212420638,-66.96998577410241,-314.808334843571,-314.808334843571,-315.9001212239797
-1.5472615114381734,-0.6040225207564617,0.7934045363783907,9.741626493091125,4.0,9.741626493091125,4.0,22.061619392108533,85.33118117920097,8.846152619357248,8.846152619357248,8.242130098600786
0.9724048550920491,0.8617318405675393,0.22861861258265917,5.6290987572459406,4.0,5.6290987572459406,4.0,18.020423765333256,1.4813201067711361,-212.09436347161545,-212.09436347161545,-211.23263163104792
1.6534528242637565,1.5852166984462404,0.769201757032777,4.494535513423149,5.0,4.494535513423149,5.0,17.678568491203542,-19.05550447537594,-264.8857304700554,-264.8857304700554,-263.3005137716092
0.6902863507619017,0.7002207784103549,0.6520617689263053,9.695960442686665,1.0,9.695960442686665,1.0,24.08399140744442,95.60167640924176,36.84077483765477,36.84077483765477,37.540995616065125
0.673108859158851,-0.09977533198139477,-1.0186231267843069,7.532009187901068,1.0,7.532009187901068,1.0,21.003811816130373,76.4340792196166,-15.070960947145025,-15.070960947145025,-15.17073627912642
-0.8091245290836792,-0.3790131576468226,-0.31415233346983285,6.3375785557045905,7.0,6.3375785557045905,7.0,16.884685234086692,-90.41784199131152,-445.70174495721994,-445.70174495721994,-446.08075811486674
1.1456748261434597,-0.7785370193927513,-1.652865557941393,8.679593789996755,2.0,8.679593789996755,2.0,23.91882236031881,66.93941753249644,-59.97524710503004,-59.97524710503004,-60.75378412442279
-0.5060486824908106,-0.5027092787393902,1.4722921846257462,3.9730195142663485,7.0,3.9730195142663485,7.0,10.30670316016738,-122.05780168565454,-371.539592643325,-371.539592643325,-372.04230192206444
0.023700977895527737,-0.7178118266875808,-0.4640962098241196,2.2105156372487222,4.0,2.2105156372487222,4.0,16.513025017430948,-34.24288403109031,-288.9445443076998,-288.9445443076998,-289.6623561343874
-0.4387513157721642,-0.11400243660406435,0.2028896633997203,8.279439932970323,5.0,8.279439932970323,5.0,18.2881814451489,2.0717555343389193,-213.5975576952497,-213.5975576952497,-213.71156013185376
-0.685207772634443,-0.11837478802235402,0.7866286048323314,1.299639631032351,4.0,1.299639631032351,4.0,12.519033950742937,-24.604332852388893,-205.63498809274773,-205.63498809274773,-205.75336288077008
1.6348820466387302,1.1915696946852585,-0.5294463773973725,5.716515847444725,7.0,5.716515847444725,7.0,20.213249851201798,-81.94879462160401,-490.152938905156,-490.152938905156,-488.96136921047076
-0.5949105388677606,-1.0244538573654334,1.711399369403126,7.590983426188357,4.0,7.590983426188357,4.0,13.420084828673838,6.736799229566799,-145.26337700106615,-145.26337700106615,-146.2878308584316
-0.2893943395407596,-0.1695496247716778,1.1045196913310524,4.633834957319687,5.0,4.633834957319687,5.0,16.89820711376251,4.831757011704681,-189.78192528272945,-189.78192528272945,-189.95147490750114
-1.8770010399791623,-1.5871890916831954,0.3153778928941342,0.4664064571944593,1.0,0.4664064571944593,1.0,14.83930111272251,75.0143177794217,8.258709356180844,8.258709356180844,6.671520264497649
-0.3532529256850125,-0.46424447757152276,0.777961934439392,1.5699042121375428,2.0,1.5699042121375428,2.0,12.46436359825234,35.508172461931494,-69.80551348960007,-69.80551348960007,-70.2697579671716
0.6459935157766991,0.05782109190550383,0.3412577981593711,6.142873558930379,3.0,6.142873558930379,3.0,16.440915668167957,17.350784611594847,-151.41392474884293,-151.41392474884293,-151.35610365693742
-2.324490599002063,-1.0572357092889308,-0.4756534316972707,9.727574867741199,4.0,9.727574867741199,4.0,21.692490045411127,84.42338515748648,7.248848825421469,7.248848825421469,6.191613116132538
-0.5547706483667842,0.07574631215506056,0.7779586096462248,8.058101303667248,5.0,8.058101303667248,5.0,16.523425343492942,-4.842387472345649,-211.12477438261786,-211.12477438261786,-211.0490280704628
-0.4015929062997187,-0.9114158230254801,0.30795424988148706,1.94754875171527,1.0,1.94754875171527,1.0,13.612337743606194,66.78893200990406,-5.643770908013771,-5.643770908013771,-6.555186731039251
-0.8616096113240385,0.38347102622226864,0.8773031629539535,6.925666258574633,6.0,6.925666258574633,6.0,14.177480557887522,-54.14182609130276,-301.0310614637502,-301.0310614637502,-300.6475904375279
0.7946202110738994,-0.12321452859439841,0.28877294436282797,5.348786226661457,6.0,5.348786226661457,6.0,20.201151832110455,-2.046601700813909,-248.5947948559391,-248.5947948559391,-248.7180093845335
0.7282271888767166,0.28517819523682975,-0.057121309979743594,7.063435695837342,6.0,7.063435695837342,6.0,18.29191356924607,-51.61305108868339,-365.5261608755641,-365.5261608755641,-365.24098268032725
-0.14634509163849918,0.5708684591154736,0.33025968061373434,2.0786400831077123,5.0,2.0786400831077123,5.0,13.72563024456446,-67.07442858849757,-323.8458720903872,-323.8458720903872,-323.2750036312717
-0.891768797269828,-1.475298387616045,0.9984453934245547,7.096746312141285,7.0,7.096746312141285,7.0,14.047244845622396,-76.13571668521848,-351.6523602101074,-351.6523602101074,-353.12765859772344
-2.2063118855686206,-1.8813643782909104,-0.0489359340481154,9.033122443218964,6.0,9.033122443218964,6.0,18.923589865258982,21.31451918328844,-165.43383727984485,-165.43383727984485,-167.31520165813575
-0.711136765131447,0.2865433719958444,-1.4587356314515298,9.927099951822058,6.0,9.927099951822058,6.0,24.21162233636053,96.99308307837806,41.28960471534479,41.28960471534479,41.576148087340634
-0.4838329534314645,-0.7751103457080684,-0.43163889792602,3.8174142587760973,7.0,3.8174142587760973,7.0,16.239475054611507,-125.57904298159082,-524.3865172250819,-524.3865172250819,-525.16162757079
0.5063605343882982,0.4139548074821777,0.6052466215601258,9.789814812527315,5.0,9.789814812527315,5.0,24.469722440488315,85.6232013685184,1.5041292780270652,1.5041292780270652,1.918084085509243
-1.2571478067578894,-1.8769835763290241,0.8694611012908648,6.7249842168276155,5.0,6.7249842168276155,5.0,13.583674139862683,-31.273810324521577,-236.7592248588912,-236.7592248588912,-238.63620843522023
-1.856862168374064,-2.2888092808890628,-0.42133871174329124,0.17676412357199078,1.0,0.17676412357199078,1.0,17.57152008327119,78.39337111187095,5.284199601373871,5.284199601373871,2.995390320484808
1.924534992005408,0.561962852297677,-0.08874341247778991,6.477001978759268,1.0,6.477001978759268,1.0,19.09787964885135,73.11588618914769,-16.422830111122984,-16.422830111122984,-15.860867258825307
-0.31040594000873967,0.8884730377703645,0.4333991527131981,8.295168067378675,4.0,8.295168067378675,4.0,18.001436970920768,22.081216991210994,-154.1866630689873,-154.1866630689873,-153.29819003121693
0.6369643034054615,0.16244181617004783,0.722856323035968,8.612628828707757,1.0,8.612628828707757,1.0,19.271979511981456,82.9029534337941,11.409601295899876,11.409601295899876,11.572043112069924
0.5753239607912928,0.5014095927819311,-1.092133726513044,6.046204133474391,5.0,6.046204133474391,5.0,20.306428406677185,-38.08346075755844,-359.0945085728707,-359.0945085728707,-358.59309898008877
-1.2084584798361335,-1.3463680139143532,-1.0955571606210004,6.332975268288164,7.0,6.332975268288164,7.0,18.60908966198901,-90.487014139281,-482.18418601950384,-482.18418601950384,-483.5305540334182
-0.08156429257199897,0.5822326942527888,0.8474125816816698,4.044881673541153,5.0,4.044881673541153,5.0,12.852120330395966,-56.81078024335457,-284.05012258323364,-284.05012258323364,-283.46788988898084
0.604777826568356,0.44600663283406927,-1.1019989586915941,3.0005249150266655,7.0,3.0005249150266655,7.0,19.252894467937374,-134.26321979131126,-623.7935135633193,-623.7935135633193,-623.3475069304852
0.15206748937496,0.20112757766575354,-0.6433182388068518,1.9986318124742408,7.0,1.9986318124742408,7.0,17.3048339201381,-133.08465270613186,-571.043440987676,-571.043440987676,-570.8423134100103
0.06702843938691923,-0.305588151005359,-1.8228910336781385,1.426612115894269,6.0,1.426612115894269,6.0,21.334206642877653,-90.27066669146015,-538.8664521045863,-538.8664521045863,-539.1720402555917
2.302895891976838,0.43103758405736325,-0.6270233728771563,9.0735854489269,5.0,9.0735854489269,5.0,24.295379215948174,36.62987149445334,-165.92101723800533,-165.92101723800533,-165.48997965394798
